vo,route_id,F_Class,Urban_Type,Fd_Aid_Rd,Control,Num_Lanes,Opp_Lanes,Surface_Tp,Surface_Wd,Shldr_Rt_W,Shldr_Rt_T,Shldr_Lt_W,Shldr_Lt_T,Shldr_UL_W,Shldr_UL_T,Med_Width,Med_Type,Curb,Lt_Sidewlk,Rt_Sidewlk,Terrain,Toll_Road,City,County,AADT,AADT_Year,Length
7364,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,274,17,143981,2021,0.1553263
7365,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,274,17,143981,2021,0.1540882
7366,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,35,25,143981,2021,0.0046271
7367,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,35,25,143981,2021,0.2003521
7368,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,35,25,143981,2021,0.094193
7369,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,0,0,0,0,0,1,,35,25,143981,2021,0.0864139
7370,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,35,25,143981,2021,0.0252161
7371,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,274,17,143981,2021,0.0097903
7372,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,274,17,143981,2021,0.0621593
7373,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,274,17,147008,2021,0.3454655
7374,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,274,17,150462,2021,0.4476051
7375,I93 NB,1,1,1,1,4,3,6,48,8,3,2,3,0,0,4,6,0,0,0,1,,274,17,153901,2021,0.3422252
7376,I93 NB,1,1,1,1,4,4,6,48,12,3,2,3,0,0,4,6,0,0,0,1,,176,17,153901,2021,0.0324113
7377,I93 NB,1,1,1,1,4,4,6,48,12,3,2,3,0,0,6,6,0,0,0,1,,176,17,153901,2021,0.4124223
7378,I93 NB,1,1,1,1,4,4,6,48,12,3,2,3,0,0,6,6,0,0,0,1,,176,17,170555,2021,0.0004992
7379,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,6,6,0,0,0,1,,176,17,170555,2021,0.0316604
7380,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,170555,2021,0.215024
7381,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,172143,2021,0.0006009
7382,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,172143,2021,0.4298076
7383,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,172143,2021,0.0236206
7384,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,173189,2021,0.0061078
7385,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,173189,2021,0.0013988
7386,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,173549,2021,0.1516476
7387,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,174956,2021,0.0006999
7388,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,174956,2021,8.80E-06
7389,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,174956,2021,0.4689844
7390,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,185409,2021,0.0136821
7391,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,189705,2021,0.0004993
7392,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,189705,2021,0.1844625
7393,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,179989,2021,0.0004983
7394,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,179989,2021,0.4938148
7395,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,173386,2021,0.0001994
7396,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,6,0,0,0,1,,176,17,173386,2021,0.1113108
7397,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,176,17,173386,2021,0.2191417
7398,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,176,17,173386,2021,1.60E-06
7399,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,176,17,173386,2021,0.2830973
7400,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,176,17,173386,2021,0.2886054
7401,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,12,5,0,0,0,1,,176,17,173386,2021,0.1770872
7402,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,12,5,0,0,0,1,,176,17,171864,2021,0.0172373
7403,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,8,5,0,0,0,1,,176,17,171864,2021,0.0392031
7404,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,8,5,0,0,0,1,,284,17,171864,2021,0.0062138
7405,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,8,5,0,0,0,1,,284,17,171864,2021,0.6046776
7406,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,8,5,0,0,0,1,,284,17,167364,2021,0.3438126
7407,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,16,5,0,0,0,1,,284,17,167364,2021,0.3850878
7408,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,9,5,0,0,0,1,,284,17,167364,2021,0.1935818
7409,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,284,17,167364,2021,0.1792055
7410,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,284,17,167364,2021,9.99E-05
7411,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,284,17,193120,2021,0.0732534
7412,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,344,17,193120,2021,0.0062135
7413,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,1,,344,17,193120,2021,0.0512883
7414,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,2,,284,17,193120,2021,0.0062144
7415,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,15,5,0,0,0,2,,284,17,193120,2021,0.1579968
7416,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,2,,284,17,193120,2021,0.066035
7417,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,284,17,193120,2021,0.0373073
7418,I93 NB,1,1,1,1,4,4,6,48,12,1,4,3,0,0,10,5,0,0,0,1,,347,17,191379,2021,0.0062137
7419,I93 NB,1,1,1,1,4,4,6,48,12,1,4,3,0,0,10,5,0,0,0,1,,347,17,191379,2021,0.3979837
7420,I93 NB,1,1,1,1,4,4,6,48,12,1,4,3,0,0,10,5,0,0,0,1,,347,17,187999,2021,0.0001933
7421,I93 NB,1,1,1,1,4,4,6,48,12,1,4,3,0,0,10,5,0,0,0,1,,347,17,187999,2021,6.80E-06
7422,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,347,17,187999,2021,0.8996989
7423,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,284,17,187999,2021,0.0062134
7424,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,284,17,187999,2021,0.1742402
7425,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,284,17,187999,2021,0.1622794
7426,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,246,17,187999,2021,0.0062131
7427,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,246,17,187999,2021,0.1067757
7428,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,246,17,158862,2021,0.0204712
7429,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,246,17,158862,2021,0.2964097
7430,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,10,5,0,0,0,1,,246,17,158862,2021,0.0631106
7431,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,246,17,158862,2021,0.4223213
7432,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,158862,2021,0.006214
7433,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,158862,2021,0.2636969
7434,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,153447,2021,0.0002
7435,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,153447,2021,0.8907696
7436,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,153447,2021,0.0001922
7437,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,153447,2021,7.90E-06
7438,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,347,17,153447,2021,0.1854468
7439,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,153447,2021,0.006249
7440,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,153447,2021,0.4649066
7441,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,148817,2021,0.3795639
7442,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,148817,2021,0.0001
7443,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,143364,2021,0.8541113
7444,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,143364,2021,0.0002
7445,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,149187,2021,0.3740988
7446,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,149187,2021,0.0001999
7447,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,155891,2021,1.0397627
7448,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,155891,2021,0.0002
7449,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,142766,2021,0.3925941
7450,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,142766,2021,0.0001999
7451,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,142766,2021,0.1360841
7452,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,142766,2021,1.16E-05
7453,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,142766,2021,0.0001884
7454,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,121010,2021,0.3095074
7455,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,5,0,0,0,1,,342,17,121010,2021,0.0900753
7456,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,5,0,0,0,1,,342,17,121010,2021,0.0001
7457,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,5,0,0,0,1,,342,17,130464,2021,0.0621222
7458,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,2,0,0,0,1,,342,17,130464,2021,0.1885719
7459,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,2,0,0,0,1,,342,17,130464,2021,0.1850264
7460,I93 NB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,190,5,0,0,0,1,,342,17,130464,2021,0.5054081
7461,I93 NB,1,1,1,1,3,3,6,42,12,3,4,3,0,0,190,5,0,0,0,1,,295,17,130464,2021,0.0062132
7462,I93 NB,1,1,1,1,3,3,6,42,12,3,4,3,0,0,190,5,0,0,0,1,,295,17,130464,2021,0.0892359
7463,I93 NB,1,1,1,1,3,3,6,42,12,3,4,3,0,0,100,2,0,0,0,1,,295,17,130464,2021,0.1538839
7464,I93 NB,1,1,1,1,3,3,6,42,12,3,4,3,0,0,40,5,0,0,0,1,,295,17,130464,2021,0.1603394
7465,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,130464,2021,0.0062133
7466,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,130464,2021,0.9135909
7467,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,295,17,130464,2021,0.0059057
7468,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,295,17,130464,2021,0.262099
7469,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,130464,2021,0.0062134
7470,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,130464,2021,0.1740881
7471,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,130464,2021,0.0179453
7472,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,104694,2021,0.0001002
7473,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,104694,2021,0.3418455
7474,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,134336,2021,0.0003
7475,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,134336,2021,1.1095779
7476,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,135526,2021,0.0006003
7477,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,135526,2021,0.3851205
7478,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136037,2021,0.0007984
7479,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136037,2021,1.20E-06
7480,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136037,2021,0.2565168
7481,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136756,2021,0.0007963
7482,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136756,2021,3.50E-06
7483,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136756,2021,0.3370937
7484,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,0,0,0,1,,9,9,136756,2021,0.3080239
7485,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,0,0,0,1,,9,9,135493,2021,0.024478
7486,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,0,0,0,1,,9,9,134785,2021,0.0008992
7487,I93 NB,1,1,1,1,3,3,6,36,12,3,10,3,0,0,22,5,0,0,0,1,,9,9,134785,2021,0.24934
7488,I93 NB,1,1,1,1,3,3,6,36,12,3,10,3,0,0,30,5,0,0,0,1,,9,9,134785,2021,0.1014494
7489,I93 NB,1,1,1,1,3,3,6,36,12,3,10,3,0,0,30,5,0,0,0,1,,9,9,134087,2021,0.0008846
7490,I93 NB,1,1,1,1,3,3,6,36,12,3,10,3,0,0,30,5,0,0,0,1,,9,9,134087,2021,1.55E-05
7491,I93 NB,1,1,1,1,3,3,6,36,10,3,10,3,0,0,30,5,0,0,0,1,,9,9,134087,2021,0.0181472
7492,I93 NB,1,1,1,1,3,3,6,36,10,3,10,3,0,0,30,5,0,0,0,1,,9,9,133349,2021,0.0009023
7493,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,133349,2021,0.3718524
7494,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,129717,2021,0.0008997
7495,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,129717,2021,0.2606774
7496,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,0,0,0,1,,9,9,129717,2021,0.5858783
7497,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,129717,2021,0.368537
7498,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,16,5,0,0,0,1,,9,9,129717,2021,0.3394667
7499,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,16,5,0,0,0,1,,9,9,126285,2021,0.0004001
7500,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,16,5,0,0,0,1,,9,9,126285,2021,0.266455
7501,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,16,5,0,0,0,1,,9,9,129610,2021,0.0003
7502,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,24,5,0,0,0,1,,9,9,129610,2021,0.1005978
7503,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,3,5,0,0,0,1,,9,9,129610,2021,0.2165129
7504,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,4,5,0,0,0,1,,9,9,129610,2021,0.0801403
7505,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,4,5,0,0,0,1,,181,9,129610,2021,0.0975845
7506,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,4,5,0,0,0,1,,181,9,129610,2021,0.0216625
7507,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,4,5,0,0,0,1,,181,9,125100,2021,0.0132079
7508,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,0,0,0,1,,181,9,125100,2021,0.1215449
7509,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,3,5,0,0,0,1,,181,9,125100,2021,0.0242043
7510,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,3,5,0,0,0,1,,181,9,122151,2021,0.1107169
7511,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,0,0,0,1,,181,9,122151,2021,0.2436808
7512,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,0,0,0,1,,181,9,122151,2021,0.0064796
7513,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,0,0,0,1,,181,9,114610,2021,0.4260439
7514,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,3,30,5,0,0,0,1,,181,9,114610,2021,0.5421343
7515,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,114610,2021,0.0001
7516,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,111996,2021,0.6039516
7517,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,111996,2021,0.0001
7518,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,111342,2021,0.5047142
7519,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,111342,2021,0.0002001
7520,I93 NB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,181,9,111342,2021,0.3950103
7521,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,181,9,99798,2014,0.4069005
7522,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,181,9,99798,2014,0.5001779
7523,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,181,9,107534,2014,0.5222092
7524,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,181,9,107534,2014,0.1502621
7525,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,181,9,107534,2014,0.469278
7526,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,3,0,0,1,,181,9,107534,2014,0.4280045
7527,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,3,0,0,1,,181,9,110911,2014,0.2553939
7528,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,3,5,3,0,0,1,,181,9,110911,2014,0.0977958
7529,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,3,5,3,0,0,1,,181,9,110911,2014,0.0372834
7530,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,2,6,3,0,0,1,,181,9,110911,2014,0.1215223
7531,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,4,5,3,0,0,1,,181,9,110911,2014,0.0349762
7532,I93 SB,1,1,1,1,3,3,6,48,12,3,4,3,0,0,4,5,3,0,0,1,,181,9,110911,2014,0.0933591
7533,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,5,3,0,0,1,,9,9,123614,2014,0.0062135
7534,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,4,5,3,0,0,1,,9,9,123614,2014,0.0777878
7535,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,3,5,3,0,0,1,,9,9,123614,2014,0.2181871
7536,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,24,5,3,0,0,1,,9,9,123614,2014,0.1018523
7537,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,16,5,3,0,0,1,,9,9,123614,2014,0.0790366
7538,I93 SB,1,1,1,1,3,3,6,36,23,3,4,3,0,0,16,5,3,0,0,1,,9,9,123614,2014,0.2603087
7539,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,16,5,3,0,0,1,,9,9,121489,2014,0.2667518
7540,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,121489,2014,0.0255707
7541,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,121489,2014,0.3428487
7542,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,3,0,0,1,,9,9,121489,2014,0.5856661
7543,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,121489,2014,0.3433252
7544,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,121489,2014,0.3485691
7545,I93 SB,1,1,1,1,3,3,6,36,12,3,2,3,0,0,30,5,3,0,0,1,,9,9,133482,2014,0.0187958
7546,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,133482,2014,0.0439737
7547,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,3,0,0,1,,9,9,133482,2014,0.3068875
7548,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,22,5,3,0,0,1,,9,9,133482,2014,0.2765789
7549,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,133482,2014,0.3334799
7550,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,133482,2014,0.3565837
7551,I93 SB,1,1,1,1,3,3,6,36,10,3,4,3,0,0,30,5,3,0,0,1,,9,9,140509,2014,0.0254052
7552,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,140509,2014,0.3979748
7553,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,140509,2014,0.7779467
7554,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,3,0,0,1,,9,9,140509,2014,0.2980016
7555,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136495,2014,0.2604748
7556,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136495,2014,0.166142
7557,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,295,17,136495,2014,0.0062131
7558,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,295,17,136495,2014,0.2753535
7559,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136495,2014,0.0062132
7560,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,30,5,0,0,0,1,,9,9,136495,2014,0.8958821
7561,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,40,5,0,0,0,1,,295,17,136495,2014,0.0062128
7562,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,40,5,0,0,0,1,,295,17,136495,2014,0.1711091
7563,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,100,2,0,0,0,1,,295,17,136495,2014,0.0030198
7564,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,100,2,0,0,0,1,,295,17,136495,2014,0.1664624
7565,I93 SB,1,1,1,1,3,3,6,36,12,3,4,3,0,0,190,5,0,0,0,1,,295,17,136495,2014,0.0984503
7566,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,190,5,0,0,0,1,,342,17,136495,2014,0.0062127
7567,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,190,5,0,0,0,1,,342,17,136495,2014,0.4657273
7568,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,2,0,0,0,1,,342,17,136495,2014,0.0179615
7569,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,2,0,0,0,1,,342,17,136495,2014,0.2050399
7570,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,90,5,0,0,0,1,,342,17,136495,2014,0.3346909
7571,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,148830,2014,0.517064
7572,I93 SB,1,1,1,1,4,4,6,48,12,3,4,3,0,0,30,5,0,0,0,1,,342,17,131707,2014,0.3938517
