GeneID	206014020-W-Milk	206014056-W-Milk	208013840-W-Milk	208024121-W-Milk	810049338-W-Milk	810049344-W-Milk	811035548-W-Milk	811035585-W-Milk	811035588-W-Milk	812007775-W-Milk	812027644-W-Milk	812027654-W-Milk	207016597-W2-Milk	208000940-W2-Milk	208000943-W2-Milk	208000985-W2-Milk	208001021-W2-Milk	209021318-W2-Milk	209021321-W2-Milk	210004788-W2-Milk	210004789-W2-Milk	210004794-W2-Milk	210004803-W2-Milk	210004816-W2-Milk	b1	b2	b3	207016597-W2-Blood	208000916-W2-Blood	208000940-W2-Blood	208000943-W2-Blood	208000985-W2-Blood	208001021-W2-Blood	209021318-W2-Blood	209021321-W2-Blood	210004788-W2-Blood
ENSBTAG00000022767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022775	4	0	0	0	1	0	0	0	0	1	0	0	0	2	1	2	3	0	0	1	0	1	5	0	1	0	1	1	0	1	2	0	2	0	0	0
ENSBTAG00000022777	1	4	2	2	1	0	0	1	1	3	7	0	0	0	1	0	1	1	0	4	1	0	0	4	36	37	56	0	0	0	0	0	0	0	0	0
ENSBTAG00000022779	0	0	0	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	35	20	22	0	0	0	0	0	0	0	0	0
ENSBTAG00000022783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022796	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	7	0	1	3	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0
ENSBTAG00000022799	2	18	9	1	0	0	5	1	0	1	1	0	1	11	7	5	8	3	2	5	0	2	2	3	287	121	612	10	3	5	2	0	6	12	3	4
ENSBTAG00000022801	0	9	2	0	0	0	4	2	0	2	2	1	1	0	4	3	1	1	1	12	1	1	3	3	56	44	58	4	3	1	2	1	5	3	3	4
ENSBTAG00000022807	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	12	3	0	0	0	0	0	3	0	0
ENSBTAG00000022808	2	5	6	0	0	0	0	0	0	0	5	0	0	0	1	0	2	0	0	5	0	1	0	0	106	134	158	2	0	2	0	0	0	1	0	2
ENSBTAG00000022809	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	0	0	0	2
ENSBTAG00000022813	3	1	4	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	1	0	0	2	1	39	18	55	1	5	1	2	2	1	4	1	3
ENSBTAG00000022819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000022825	3	4	3	12	0	4	6	0	1	4	10	2	3	15	2	2	4	11	7	14	1	18	5	4	212	138	256	0	4	0	0	0	3	2	0	0
ENSBTAG00000022826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022829	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022837	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	86	58	90	2	1	2	0	0	0	0	1	0
ENSBTAG00000022847	25	18	5	20	31	6	23	17	5	30	31	6	6	3	16	33	16	8	14	14	14	11	18	22	259	305	368	19	18	65	13	14	32	10	6	13
ENSBTAG00000022858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000022880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSBTAG00000022886	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000022887	0	2	4	0	0	0	3	1	0	2	0	0	0	0	2	3	0	0	1	2	0	0	2	2	68	61	133	2	0	1	0	0	0	0	0	1
ENSBTAG00000022890	2	2	0	2	2	1	1	0	0	7	1	0	0	8	1	2	5	3	3	2	0	0	0	3	131	65	161	2	2	1	0	1	1	1	2	0
ENSBTAG00000022893	0	6	0	3	0	0	0	0	0	0	1	0	4	0	2	0	0	0	1	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000022895	2	7	3	4	6	0	2	0	1	3	0	0	1	2	9	2	1	3	5	5	1	3	5	0	50	30	65	15	4	5	0	1	2	2	2	3
ENSBTAG00000022902	44	33	19	107	41	27	8	18	19	19	45	47	224	26	22	16	22	12	18	54	7	34	26	8	6618	5049	5571	47	34	11	5	1	26	70	27	7
ENSBTAG00000022908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022920	1	1	2	1	3	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	4	0	0	0	44	51	53	0	0	0	0	0	1	0	0	0
ENSBTAG00000022922	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	35	55	29	0	0	0	0	0	0	3	3	0
ENSBTAG00000022927	1	0	0	0	0	6	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000022931	0	0	0	0	9	0	0	1	0	1	4	0	3	0	2	0	9	6	2	4	2	0	7	2	0	1	1	1	0	0	3	0	0	0	0	0
ENSBTAG00000022937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSBTAG00000022962	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022989	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000022990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSBTAG00000022991	4	2	0	6	4	0	0	2	5	6	1	0	0	0	0	0	0	0	1	2	6	4	1	0	169	158	268	7	3	2	0	0	3	2	1	2
ENSBTAG00000023000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000023018	1	4	5	0	0	5	0	1	1	1	5	2	0	0	0	1	0	0	0	10	1	2	3	0	369	375	416	9	5	0	3	0	3	7	4	3
ENSBTAG00000023023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023026	0	8	0	4	7	1	4	0	0	3	0	1	11	3	6	1	8	3	1	2	1	1	5	3	23	16	23	2	0	0	0	0	0	1	0	0
ENSBTAG00000023028	5	31	20	8	0	0	10	2	0	7	1	0	1	9	22	15	2	18	6	12	2	5	1	9	1200	787	1690	36	24	15	17	2	22	24	8	13
ENSBTAG00000023032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSBTAG00000023054	3	2	0	1	0	0	0	0	0	0	0	0	7	1	0	0	3	2	0	2	1	3	0	0	263	314	282	1	0	0	0	0	0	1	0	1
ENSBTAG00000023064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	10	0	0	0	1	0	0	0	0	0
ENSBTAG00000023073	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	2	0	3	0	0	0	4	61	24	72	3	2	3	1	0	1	2	1	1
ENSBTAG00000023074	0	1	0	2	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	28	20	37	0	0	0	0	1	0	1	1	0
ENSBTAG00000023078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023106	1	0	0	3	0	0	0	1	0	3	1	0	0	2	3	0	1	1	0	1	0	0	4	3	32	29	21	1	1	0	0	2	1	0	0	1
ENSBTAG00000023125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023144	71	121	20	70	45	43	21	3	4	56	62	31	64	33	17	62	34	30	20	94	8	74	47	19	11461	10673	14553	187	107	102	40	6	99	193	114	62
ENSBTAG00000023146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023163	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	1
ENSBTAG00000023169	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	36	21	38	4	0	2	2	0	0	3	1	0
ENSBTAG00000023172	16	30	28	5	4	7	5	4	2	9	13	0	0	2	2	14	3	5	7	24	5	4	2	8	750	704	880	22	19	20	5	6	18	17	12	2
ENSBTAG00000023177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSBTAG00000023179	0	52	7	14	2	0	38	6	2	5	0	2	4	27	29	10	25	11	44	14	5	12	6	8	311	262	318	3	2	0	3	1	1	3	1	1
ENSBTAG00000023182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0
ENSBTAG00000023186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSBTAG00000023192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023198	3	17	3	8	1	0	10	0	2	10	3	5	2	2	0	2	11	4	2	7	0	0	2	0	21	21	31	0	0	0	0	0	0	0	0	1
ENSBTAG00000023202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSBTAG00000023207	0	0	0	0	1	0	0	3	0	2	2	2	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023216	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023218	7	3	0	4	1	0	0	1	0	2	0	3	13	0	5	0	11	3	6	15	0	1	3	0	411	508	438	4	2	1	0	0	0	1	4	0
ENSBTAG00000023247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023258	36	84	23	40	54	25	40	22	34	34	50	22	46	53	60	64	45	31	53	104	26	51	101	46	22	5	26	66	81	27	36	17	119	57	43	54
ENSBTAG00000023259	38	40	31	54	50	10	6	15	19	45	101	20	17	7	15	17	11	4	8	27	40	13	14	10	163	140	222	7	5	0	1	1	7	3	6	2
ENSBTAG00000023270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000023274	0	0	8	0	0	0	0	1	0	0	0	0	2	0	0	4	1	1	1	0	0	0	1	1	9	1	11	1	0	5	1	1	1	1	0	1
ENSBTAG00000023277	1	1	0	3	3	0	1	0	0	1	0	1	1	9	1	3	0	1	3	1	0	2	3	4	0	1	0	1	4	3	1	2	5	0	3	1
ENSBTAG00000023279	7	6	1	18	4	1	1	0	0	1	23	8	17	4	5	2	3	0	0	16	4	0	5	0	595	635	618	6	1	2	1	0	3	8	4	0
ENSBTAG00000023283	2	17	2	12	3	2	1	2	0	3	4	3	20	6	10	7	8	8	1	4	1	4	2	3	1958	1194	1820	3	12	3	0	0	2	6	1	1
ENSBTAG00000023289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023309	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	18	23	31	0	1	0	0	0	0	0	0	0
ENSBTAG00000023310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023318	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
ENSBTAG00000023333	2	3	0	3	1	0	2	0	0	0	0	1	3	5	3	3	0	3	1	6	0	10	2	3	43	19	51	0	3	1	2	2	3	2	1	0
ENSBTAG00000023338	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000023343	33	42	20	138	18	7	7	18	27	31	50	44	70	27	23	21	25	12	11	87	14	46	20	16	1324	588	1275	58	64	6	17	1	21	67	40	5
ENSBTAG00000023349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000023365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000023367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000023369	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023372	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000023374	0	1	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
ENSBTAG00000023375	3	0	2	2	0	0	0	0	0	1	0	2	2	4	1	0	0	0	0	5	2	3	1	0	164	182	218	4	0	2	2	0	1	2	0	1
ENSBTAG00000023377	1	4	13	8	4	9	1	13	1	7	13	1	0	4	9	10	22	3	4	9	13	4	2	10	56	23	88	2	2	0	2	0	2	2	0	0
ENSBTAG00000023384	1	0	0	0	0	1	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	1	0	0	2	7	11	0	1	0	0	0	0	0	0	1
ENSBTAG00000023393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023398	3	3	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0	0	1	1	0	2	0	1	108	54	146	6	3	1	0	0	1	3	3	1
ENSBTAG00000023407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0
ENSBTAG00000023411	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023415	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	8	6	10	0	0	0	0	0	0	0	0	0
ENSBTAG00000023416	12	11	0	10	8	3	2	2	1	15	8	2	10	12	8	13	18	5	8	9	4	2	9	22	76	66	75	10	9	16	5	9	13	3	6	10
ENSBTAG00000023417	4	1	1	1	1	0	2	0	1	1	0	0	0	4	3	0	1	0	0	4	0	4	0	0	83	54	90	2	1	0	0	0	0	1	2	0
ENSBTAG00000023419	1	0	0	0	2	0	0	0	0	0	7	0	1	0	0	0	0	0	0	1	0	0	0	0	4	6	5	0	0	0	0	0	0	0	0	0
ENSBTAG00000023426	0	2	1	2	1	0	0	8	0	0	3	1	1	0	1	0	0	0	3	4	1	0	0	0	23	28	14	4	0	0	2	1	1	4	1	0
ENSBTAG00000023429	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	2	1	0	1
ENSBTAG00000023431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023434	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000023439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023445	2	1	0	4	0	0	0	0	2	0	0	1	0	1	0	2	0	0	0	2	0	4	1	0	61	39	68	2	1	1	0	0	0	2	0	1
ENSBTAG00000023447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023452	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	2	50	20	50	1	0	0	0	0	0	2	1	0
ENSBTAG00000023453	0	9	1	1	0	1	0	1	0	8	8	1	0	4	6	9	4	16	7	9	4	8	5	6	34	28	40	11	1	0	2	0	11	7	2	1
ENSBTAG00000023462	75	58	26	130	81	23	14	23	36	43	63	66	212	41	21	21	23	9	20	111	35	48	36	15	5071	4233	4301	70	54	18	20	3	24	92	44	13
ENSBTAG00000023464	0	4	2	1	0	0	1	1	0	4	7	2	2	0	1	4	3	11	2	5	0	5	6	1	122	143	134	6	4	10	1	5	3	10	7	3
ENSBTAG00000023471	0	7	2	13	13	1	0	2	3	0	3	3	6	8	5	2	1	4	1	12	5	8	1	0	97	14	111	12	8	0	2	0	1	11	8	2
ENSBTAG00000023472	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	6	4	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000023487	4	9	2	16	6	4	2	1	3	7	4	5	29	3	6	7	5	1	13	22	1	10	4	3	180	83	177	3	3	6	0	2	4	0	4	4
ENSBTAG00000023507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023513	0	1	0	4	0	0	1	0	0	1	4	3	1	1	1	0	0	0	0	5	0	0	1	1	72	57	66	0	1	2	0	0	1	1	1	0
ENSBTAG00000023523	3	1	0	1	0	0	0	0	1	0	3	0	0	1	0	1	0	0	0	5	0	0	0	1	84	112	101	1	0	0	0	0	3	1	0	0
ENSBTAG00000023529	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	2	2	0	0	1	0	2	0	0	0	0
ENSBTAG00000023530	0	1	7	1	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	2	2	0	1	1	1	0	5
ENSBTAG00000023535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023550	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023551	6	3	0	0	0	0	13	1	0	3	3	0	0	7	8	2	3	3	3	1	0	2	1	2	102	75	130	6	10	2	1	6	10	5	4	2
ENSBTAG00000023556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023562	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	6	14	0	0	0	0	0	0	1	0	0
ENSBTAG00000023563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSBTAG00000023600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	10	0	0	0	0	0	1	0	0	0
ENSBTAG00000023601	27	39	10	60	21	11	4	18	15	31	22	26	25	31	24	36	16	9	15	74	6	75	38	14	37	23	29	16	22	15	11	7	20	21	21	11
ENSBTAG00000023607	3	4	0	3	0	0	0	0	0	0	0	0	0	0	2	1	3	1	0	6	0	0	0	0	230	217	268	1	0	0	0	0	0	0	2	0
ENSBTAG00000023608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023610	4	3	0	6	4	4	0	0	3	0	0	5	7	5	2	1	1	4	0	2	0	6	3	5	440	237	462	6	4	2	0	0	2	9	7	3
ENSBTAG00000023611	0	1	1	0	2	7	2	1	0	0	0	0	0	5	2	5	8	2	7	6	2	2	6	7	97	43	99	7	7	0	3	5	6	6	4	4
ENSBTAG00000023614	2	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	8	3	1	1	5	0	3	4	67	51	45	0	0	0	0	0	0	1	2	0
ENSBTAG00000023617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023623	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000023628	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	79	61	89	1	0	0	0	0	0	1	4	2
